"id","name","electoralAreaId","districtId","deleted","createdAt","updatedAt"
1064,MENSAH GUINEA,162,4,0,2023-05-27 16:23:22.269,2023-05-27 16:23:22.269
1065,ADENDEINKPO,163,4,0,2023-05-27 16:24:14.488,2023-05-27 16:24:14.488
1066,PALLADIUM,163,4,0,2023-05-27 16:24:14.488,2023-05-27 16:24:14.488
1067,NORTH KANESHIE,164,4,0,2023-05-27 16:24:27.559,2023-05-27 16:24:27.559
1068,DE-MOND,164,4,0,2023-05-27 16:24:27.559,2023-05-27 16:24:27.559
1069,HOLY TRINITY,164,4,0,2023-05-27 16:24:27.559,2023-05-27 16:24:27.559
1070,POINT 4,164,4,0,2023-05-27 16:24:27.559,2023-05-27 16:24:27.559
1071,BANANA INN,165,4,0,2023-05-27 16:24:36.376,2023-05-27 16:24:36.376
1072,CAMARA,165,4,0,2023-05-27 16:24:36.376,2023-05-27 16:24:36.376
1073,MANGOASIE,165,4,0,2023-05-27 16:24:36.376,2023-05-27 16:24:36.376
1074,OLD DANSOMAN,165,4,0,2023-05-27 16:24:36.376,2023-05-27 16:24:36.376
1075,MANTSE AGONA,166,4,0,2023-05-27 16:25:08.576,2023-05-27 16:25:08.576
1076,ADENDEINKPO,166,4,0,2023-05-27 16:25:08.576,2023-05-27 16:25:08.576
1077,LITTLE ROSES,167,7,0,2023-05-29 14:01:54.612,2023-05-29 14:01:54.612
1078,NANAKROM,167,7,0,2023-05-29 14:01:54.612,2023-05-29 14:01:54.612
1079,ABUDANKARI,167,7,0,2023-05-29 14:01:54.612,2023-05-29 14:01:54.612
1080,SRAHA,168,7,0,2023-05-29 14:02:04.094,2023-05-29 14:02:04.094
1081,BOTWE OLD TOWN,168,7,0,2023-05-29 14:02:04.094,2023-05-29 14:02:04.094
1082,BOTWE NEW TOWN,168,7,0,2023-05-29 14:02:04.094,2023-05-29 14:02:04.094
1083,ARAPAJE,168,7,0,2023-05-29 14:02:04.094,2023-05-29 14:02:04.094
1084,OGBOJO,169,7,0,2023-05-29 14:02:15.472,2023-05-29 14:02:15.472
1085,DZEN AYOR,169,7,0,2023-05-29 14:02:15.472,2023-05-29 14:02:15.472
1086,FA ASEMKYE,169,7,0,2023-05-29 14:02:15.472,2023-05-29 14:02:15.472
1087,SSNIT FLAT,170,7,0,2023-05-29 14:02:23.406,2023-05-29 14:02:23.406
1088,ROSA ROSA,170,7,0,2023-05-29 14:02:23.406,2023-05-29 14:02:23.406
1089,MANTEY FARMS,170,7,0,2023-05-29 14:02:23.406,2023-05-29 14:02:23.406
1090,FRAFRAHA,170,7,0,2023-05-29 14:02:23.406,2023-05-29 14:02:23.406
1091,MILE 13,170,7,0,2023-05-29 14:02:23.406,2023-05-29 14:02:23.406
1092,NEW LEGON,171,7,0,2023-05-29 14:02:31.977,2023-05-29 14:02:31.977
1093,LAKESIDE,171,7,0,2023-05-29 14:02:31.977,2023-05-29 14:02:31.977
1094,ANIMAL RESEARCH,171,7,0,2023-05-29 14:02:31.977,2023-05-29 14:02:31.977
1095,COMMANDOS,171,7,0,2023-05-29 14:02:31.977,2023-05-29 14:02:31.977
1096,ADENTAN VILLAGE,172,7,0,2023-05-29 14:02:41.369,2023-05-29 14:02:41.369
1097,AVIATION,172,7,0,2023-05-29 14:02:41.369,2023-05-29 14:02:41.369
1098,APPROTECH,172,7,0,2023-05-29 14:02:41.369,2023-05-29 14:02:41.369
1099,ABENWAHA,173,7,0,2023-05-29 14:02:51.839,2023-05-29 14:02:51.839
1100,JAPAN MOTORS,173,7,0,2023-05-29 14:02:51.839,2023-05-29 14:02:51.839
1101,AMRAHIA ZONGO,174,7,0,2023-05-29 14:03:00.802,2023-05-29 14:03:00.802
1102,MALEJOR,174,7,0,2023-05-29 14:03:00.802,2023-05-29 14:03:00.802
1103,KATAMANSO,174,7,0,2023-05-29 14:03:00.802,2023-05-29 14:03:00.802
1104,CHRISTIAN UNIVERSITY AREA,174,7,0,2023-05-29 14:03:00.802,2023-05-29 14:03:00.802
1105,ASHIYIE,175,7,0,2023-05-29 14:03:09.360,2023-05-29 14:03:09.360
1106,FULANI,175,7,0,2023-05-29 14:03:09.360,2023-05-29 14:03:09.360
1107,FOSTER HOME,175,7,0,2023-05-29 14:03:09.360,2023-05-29 14:03:09.360
1108,AMPOMAH,175,7,0,2023-05-29 14:03:09.360,2023-05-29 14:03:09.360
1109,NMAI DZORN,176,7,0,2023-05-29 14:03:17.416,2023-05-29 14:03:17.416
1110,SALEM,176,7,0,2023-05-29 14:03:17.416,2023-05-29 14:03:17.416
1111,OTANO,177,7,0,2023-05-29 14:03:24.632,2023-05-29 14:03:24.632
1112,TRASSACO,177,7,0,2023-05-29 14:03:24.632,2023-05-29 14:03:24.632
1113,MOTORWAY,177,7,0,2023-05-29 14:03:24.632,2023-05-29 14:03:24.632
1114,BEJIN,178,7,0,2023-05-29 14:03:31.949,2023-05-29 14:03:31.949
1115,AMERICAN HOUSE,178,7,0,2023-05-29 14:03:31.949,2023-05-29 14:03:31.949
1116,ADJIRINGANOR,178,7,0,2023-05-29 14:03:31.949,2023-05-29 14:03:31.949
1117,OTINSHIE,178,7,0,2023-05-29 14:03:31.949,2023-05-29 14:03:31.949
1118,DZORNAAMAN,178,7,0,2023-05-29 14:03:31.949,2023-05-29 14:03:31.949
1119,MUNICIPAL,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1120,KANTUDU,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1121,NGOW ZABARIMA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1122,NGOW MAKAFARI,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1123,FREEDOM MARKET,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1124,NIGHT MARKET,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1125,CANDLE FACTORY,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1126,GASIKIA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1127,SWEET FATHER,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1128,SIKO PANG,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1129,SUN SHINE,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1130,AMPAH AREA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1131,OJO SCHOOL,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1132,NGUAN TAKWA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1133,ZONGO BUS STOP,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1134,AYGBE TOWN,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1135,NKRUMAH FLAT,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1136,AGOGOO,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1137,ZONGO JUNCTION,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1138,JUNGLE SPORT,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1139,PAPILON HOTEL,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1140,PRESBY SCHOOL AREA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1141,ZOTI TRAFFIC AREA,179,1,0,2023-05-30 18:29:34.721,2023-05-30 18:29:34.721
1142,TOWN COUNCIL LINE,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1143,ANTI CICIE,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1144,BRIGATE QUARTERS,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1145,FLAMINGO JUCNTION,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1146,APPIAH DANQUAH,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1147,I. B. E.,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1148,SALVATION,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1149,ZONGO JUNCTION,180,1,0,2023-05-30 18:29:45.173,2023-05-30 18:29:45.173
1150,FLAMINGO JUNCTION,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1151,J.T. CLUSTER OF SCHOOL AREA,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1152,PAA WILLIE JUNCTION,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1153,MASS ROAD,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1154,SHARP CURVE,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1155,MATAHEKO PHAMARCY,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1156,KFC AREA,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1157,NEW ABOSSEY OKAI,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1158,POLICE QUARTERS,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1159,KUMTSATSA AREA,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1160,PRESBY AREA,181,1,0,2023-05-30 18:29:53.841,2023-05-30 18:29:53.841
1161,ZONGO JUNCTION,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1162,ZONGO TUTA,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1163,HAPPY DAYS,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1164,FARM MILK,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1165,ASORI DAHOR,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1166,BANANA INN TROTRO STATION,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1167,PRESBY AREA,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1168,CENTRAL MOSQUE,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1169,SOUTH INDUSTRIAL AREA (GRAPHIC ROAD),182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1170,ONION MARKET,182,1,0,2023-05-30 18:30:01.781,2023-05-30 18:30:01.781
1171,LOSSO PARK,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1172,ALHAJI KPEDZE,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1173,FLAMINGO JUNCTION,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1174,RUSSIA TAXI RANK,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1175,NEW RUSSIA,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1176,PAA WILLIE JUNCTION,183,1,0,2023-05-30 18:30:13.361,2023-05-30 18:30:13.361
1177,FIRST LIGHT,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1178,TAKORADI STATION,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1179,CENTRAL UNIVERSITY,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1180,ROMAN SCHOOL AREA,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1181,FLAMINGO JUNCTION,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1182,ZONGO JUNCTION,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1183,GRA AREA,184,1,0,2023-05-30 18:30:23.362,2023-05-30 18:30:23.362
1184,SOKO,185,1,0,2023-05-30 18:30:34.455,2023-05-30 18:30:34.455
1185,BANANA INN,185,1,0,2023-05-30 18:30:34.455,2023-05-30 18:30:34.455
935,SITE 14,141,27,0,2023-05-26 10:58:53.776,2023-05-26 10:58:53.776
936,SITE 15,141,27,0,2023-05-26 10:58:53.776,2023-05-26 10:58:53.776
937,SITE 16,141,27,0,2023-05-26 10:58:53.776,2023-05-26 10:58:53.776
1186,ZAMLAMA LINE,185,1,0,2023-05-30 18:30:34.455,2023-05-30 18:30:34.455
1187,MABROUK,185,1,0,2023-05-30 18:30:34.455,2023-05-30 18:30:34.455
1188,ABOLO BRIDGE,185,1,0,2023-05-30 18:30:34.455,2023-05-30 18:30:34.455
1189,FEDIKAFUTA,186,1,0,2023-05-30 18:30:45.496,2023-05-30 18:30:45.496
1190,TROTRO STATION,186,1,0,2023-05-30 18:30:45.496,2023-05-30 18:30:45.496
1191,NIM CINEMA,186,1,0,2023-05-30 18:30:45.496,2023-05-30 18:30:45.496
1192,SHUKURA COMMUNITY CLINIC,186,1,0,2023-05-30 18:30:45.496,2023-05-30 18:30:45.496
1193,ALHAJI KPEDZE,186,1,0,2023-05-30 18:30:45.496,2023-05-30 18:30:45.496
1194,AKOTEX,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1195,TIMBER MARKET,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1196,DOWN SIDE,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1197,COMMANDOS,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1198,KULIKULI,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1199,FREEDOM,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1200,WASHING BAY,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1201,BASE 2,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1202,NAZA BRIDGE,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1203,GREEN MOSQUE,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1204,ACCRA STATION,189,11,0,2023-05-30 18:35:53.986,2023-05-30 18:35:53.986
1205,TILAPIA JUCNTION,190,11,0,2023-05-30 18:36:03.792,2023-05-30 18:36:03.792
1206,VIC JUNCTION,190,11,0,2023-05-30 18:36:03.792,2023-05-30 18:36:03.792
1207,PARADISE,190,11,0,2023-05-30 18:36:03.792,2023-05-30 18:36:03.792
1208,GHANA COUNTY,190,11,0,2023-05-30 18:36:03.792,2023-05-30 18:36:03.792
1209,EBENEZER ASSEMBLY OF GOD CHURCH,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1210,ARAKAN PRESS,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1211,FRENCH SCHOOL,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1212,GLASSGOW SCHOOL,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1213,BRUKUTU,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1214,AGBADZENA TOILET,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1215,PENTECOST,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1216,BLACK AND WHITE,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1217,AGBAA LAI,191,11,0,2023-05-30 18:36:12.872,2023-05-30 18:36:12.872
1218,SHARDOW,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1219,CHICAGO,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1220,MAFIAS PARLIAMENT,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1221,WHITE HOUSE,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1222,RUSSIA,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1223,UPPER CLOUD,192,11,0,2023-05-30 18:36:21.949,2023-05-30 18:36:21.949
1224,ATAYA PARLIAMENT,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1225,GIGIS,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1226,SWEET APPLE,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1227,BETHEL,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1228,UGANDA,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1229,GEORGE BASE,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1230,ABASS BASE,193,11,0,2023-05-30 18:36:31.676,2023-05-30 18:36:31.676
1231,ADANSEMAN,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1232,CATERING SCHOOL,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1233,ROBERT'S MOTORS,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1234,TOROS,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1235,AGBENAA JUNCTION,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1236,WIAFE ESTATE,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1237,ST. FRANCIS XAVIER,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1238,K 13,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1239,CLUB 1000,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1240,APPIAH ESTATE,194,11,0,2023-05-30 18:36:40.677,2023-05-30 18:36:40.677
1241,EXPO 67,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1242,JUBILEE,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1243,MAMOBI CLINIC,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1244,ISHADA,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1245,GPRTU,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1246,SAFO ADU,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1247,FAMILY DAY CARE,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1248,MBCC,195,11,0,2023-05-30 18:36:52.462,2023-05-30 18:36:52.462
1249,SOCCER MASTERS,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1250,CUPA SALON,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1251,ALIDU PARK,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1252,MM,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1253,PEACE MAKERS,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1254,NSAFUFUO DUASE,196,11,0,2023-05-30 18:37:11.110,2023-05-30 18:37:11.110
1255,HANGING THERE,197,11,0,2023-05-30 18:37:24.554,2023-05-30 18:37:24.554
1256,FIFTEEN BOB,197,11,0,2023-05-30 18:37:24.554,2023-05-30 18:37:24.554
1257,DALLAS,197,11,0,2023-05-30 18:37:24.554,2023-05-30 18:37:24.554
1258,WESTERN,197,11,0,2023-05-30 18:37:24.554,2023-05-30 18:37:24.554
1259,BARCELONA,197,11,0,2023-05-30 18:37:24.554,2023-05-30 18:37:24.554
1260,MALEY,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1261,HAMBURG,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1262,ALJAZERA,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1263,GERMAN BASE,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1264,FRIEND SOCIETY,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1266,O5,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1267,LAS VEGAS,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1268,PENTECOST,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1269,DAMATA,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1270,BERLIN BRIDGE,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1271,EP CHURCH,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1272,THEO AUGUSTINE,199,11,0,2023-05-30 18:37:53.564,2023-05-30 18:37:53.564
1278,OLYMPIA,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1279,ATAA KWABENA AGONA,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1280,COAL PARK,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1281,REFORM,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1282,TETTEH NTENI,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1283,ABESE,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1284,ROMAN PRIMARY SCHOOL,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1285,AGYEMANG,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1286,ATAA GBEE,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1287,KOWE,201,21,0,2023-05-30 18:55:43.438,2023-05-30 18:55:43.438
1288,GONE SEE,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1289,AGOOSE,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1290,ABAFUM,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1291,ABESE,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1292,APAASE,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1293,WUKO WAA,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1294,ASHI WAA,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1295,FRAGA,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1296,NEIGHBOURHOOD,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1297,LA MARKET(FAASE),202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1298,NMATI,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1299,NORKORTSOESHI,202,21,0,2023-05-30 18:56:00.211,2023-05-30 18:56:00.211
1300,TRADE FAIR,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1301,PALM WINE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1302,CONTAINER,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1303,PILLA TWO,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1304,ODO RICE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1305,LAST STOP,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1306,WATER MELON JUNCTION,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1307,BURMA HILLS,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1308,RUN ABOUT,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1309,MAMA JULIET DOWN,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1310,FIRE SERVICE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1311,OLUFU JUNCTION,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1312,ZONE A,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1313,ZONE B,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1314,ZION DOWN,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1315,AKROWA HOUSE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1316,KPOGAS,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1317,LANTE GEORGE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1318,AGYEIMAN,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1319,AUNTIE OTSOO,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1320,PENTECOST,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1321,AGOOSE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1322,NEW LIFE,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1323,MANTSE MAA GORMLI,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1324,KONNEY TSURU,203,21,0,2023-05-30 18:56:09.099,2023-05-30 18:56:09.099
1325,DANQUAH,204,21,0,2023-05-30 18:56:21.644,2023-05-30 18:56:21.644
1326,VERTERINARY,204,21,0,2023-05-30 18:56:21.644,2023-05-30 18:56:21.644
1327,AKO ADJEI,204,21,0,2023-05-30 18:56:21.644,2023-05-30 18:56:21.644
1328,KINGDOM BOOKS,204,21,0,2023-05-30 18:56:21.644,2023-05-30 18:56:21.644
1329,NYANIBA ESTATE,204,21,0,2023-05-30 18:56:21.644,2023-05-30 18:56:21.644
1330,KAAJANOR,205,21,0,2023-05-30 18:56:31.003,2023-05-30 18:56:31.003
1331,SOUTH LA ESTATE,205,21,0,2023-05-30 18:56:31.003,2023-05-30 18:56:31.003
1332,KAKRAMADU,205,21,0,2023-05-30 18:56:31.003,2023-05-30 18:56:31.003
1333,OMANYE,205,21,0,2023-05-30 18:56:31.003,2023-05-30 18:56:31.003
1334,FISHIRIES,205,21,0,2023-05-30 18:56:31.003,2023-05-30 18:56:31.003
1335,NEW ROAD AREA,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1336,SOUL CLINIC,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1337,WIRELESS,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1338,KOJO SARDINE,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1339,APAAPA,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1340,PALACE MALL,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1341,ANANSEKROM,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1342,PALM WINE,206,21,0,2023-05-30 18:56:41.325,2023-05-30 18:56:41.325
1343,BURMA CAMP,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1344,LANDS COMMISSION,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1345,EL WAK,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1346,LICENSE OFFICE,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1347,AIRPORT CITY,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1348,"37 STATION",207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1349,ACCRA MALL,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1350,AIRPORT POLICE STATION,207,21,0,2023-05-30 18:56:54.747,2023-05-30 18:56:54.747
1351,LANDS COMMISSION,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1352,AMERICAN EMBASSY,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1353,POLICE HEADQUARTERS,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
